[info]09:28:07 tester (411.TEST, 21) getPromoData (0.25 s)[192.168.37.33]
[info]11:36:30 tester (411.TEST, 21) ia motorizari 12398 (0.23 s)[192.168.37.33]
[info]11:36:30 tester (411.TEST, 21) ia motorizari 12399 (0.09 s)[192.168.37.33]
[info]11:36:30 tester (411.TEST, 21) ia motorizari 12400 (0.23 s)[192.168.37.33]
[info]11:36:30 tester (411.TEST, 21) ia motorizari 12037 (0.24 s)[192.168.37.33]
[info]11:36:31 tester (411.TEST, 21) ia motorizari 12401 (0.25 s)[192.168.37.33]
[info]11:36:31 tester (411.TEST, 21) ia motorizari 12402 (0.23 s)[192.168.37.33]
[info]11:36:31 tester (411.TEST, 21) ia motorizari 12403 (0.21 s)[192.168.37.33]
[info]11:36:31 tester (411.TEST, 21) ia motorizari 14184 (0.26 s)[192.168.37.33]
[info]11:36:32 tester (411.TEST, 21) ia motorizari 12404 (0.24 s)[192.168.37.33]
[info]11:36:32 tester (411.TEST, 21) ia motorizari 12405 (0.16 s)[192.168.37.33]
[info]11:36:32 tester (411.TEST, 21) ia motorizari 12406 (0.21 s)[192.168.37.33]
[info]11:36:32 tester (411.TEST, 21) ia motorizari 12407 (0.21 s)[192.168.37.33]
[info]11:36:32 tester (411.TEST, 21) ia motorizari 12408 (0.23 s)[192.168.37.33]
[info]11:36:34 tester (411.TEST, 21) ia motorizari 12409 (0.23 s)[192.168.37.33]
[info]11:36:34 tester (411.TEST, 21) ia motorizari 12410 (0.22 s)[192.168.37.33]
[info]11:36:34 tester (411.TEST, 21) ia motorizari 12411 (0.23 s)[192.168.37.33]
[info]11:36:34 tester (411.TEST, 21) ia motorizari 12412 (0.22 s)[192.168.37.33]
[info]11:36:35 tester (411.TEST, 21) ia motorizari 12413 (0.21 s)[192.168.37.33]
[info]11:36:35 tester (411.TEST, 21) ia motorizari 12414 (0.22 s)[192.168.37.33]
[info]11:36:35 tester (411.TEST, 21) ia motorizari 12415 (0.21 s)[192.168.37.33]
[info]11:36:35 tester (411.TEST, 21) ia motorizari 12416 (0.07 s)[192.168.37.33]
[info]11:36:35 tester (411.TEST, 21) ia motorizari 12417 (0.22 s)[192.168.37.33]
[info]11:36:36 tester (411.TEST, 21) ia motorizari 12418 (0.23 s)[192.168.37.33]
[info]11:36:36 tester (411.TEST, 21) ia motorizari 12419 (0.22 s)[192.168.37.33]
[info]11:36:36 tester (411.TEST, 21) ia motorizari 12420 (0.23 s)[192.168.37.33]
[info]11:36:36 tester (411.TEST, 21) ia motorizari 12421 (0.24 s)[192.168.37.33]
[info]11:36:37 tester (411.TEST, 21) ia motorizari 12422 (0.21 s)[192.168.37.33]
[info]11:36:37 tester (411.TEST, 21) ia motorizari 12423 (0.23 s)[192.168.37.33]
[info]11:36:37 tester (411.TEST, 21) ia modele pentru 11572 (0.45 s)[192.168.37.33]
[info]11:36:37 tester (411.TEST, 21) ia motorizari 12424 (0.23 s)[192.168.37.33]
[info]11:36:38 tester (411.TEST, 21) ia motorizari 12425 (0.08 s)[192.168.37.33]
[info]11:36:38 tester (411.TEST, 21) ia motorizari 12426 (0.21 s)[192.168.37.33]
[info]11:36:38 tester (411.TEST, 21) ia motorizari 12427 (0.22 s)[192.168.37.33]
[info]11:36:38 tester (411.TEST, 21) ia motorizari 12428 (0.23 s)[192.168.37.33]
[info]11:36:38 tester (411.TEST, 21) ia motorizari 12429 (0.22 s)[192.168.37.33]
[info]11:36:40 tester (411.TEST, 21) ia modele pentru 11728 (0.22 s)[192.168.37.33]
[info]11:36:40 tester (411.TEST, 21) ia motorizari 14209 (0.23 s)[192.168.37.33]
[info]11:36:40 tester (411.TEST, 21) ia modele pentru 11573 (0.21 s)[192.168.37.33]
[info]11:36:40 tester (411.TEST, 21) ia motorizari 12430 (0.23 s)[192.168.37.33]
[info]11:36:41 tester (411.TEST, 21) ia modele pentru 11557 (0.23 s)[192.168.37.33]
[info]11:36:41 tester (411.TEST, 21) ia motorizari 13459 (0.23 s)[192.168.37.33]
[info]11:36:41 tester (411.TEST, 21) ia motorizari 12431 (0.23 s)[192.168.37.33]
[info]11:36:41 tester (411.TEST, 21) ia motorizari 12432 (0.23 s)[192.168.37.33]
[info]11:36:42 tester (411.TEST, 21) ia motorizari 13457 (0.21 s)[192.168.37.33]
[info]11:36:42 tester (411.TEST, 21) ia motorizari 12433 (0.25 s)[192.168.37.33]
[info]11:36:42 tester (411.TEST, 21) ia motorizari 12434 (0.22 s)[192.168.37.33]
[info]11:36:42 tester (411.TEST, 21) ia motorizari 12435 (0.21 s)[192.168.37.33]
[info]11:36:42 tester (411.TEST, 21) ia motorizari 12436 (0.23 s)[192.168.37.33]
[info]11:36:43 tester (411.TEST, 21) ia motorizari 12437 (0.21 s)[192.168.37.33]
[info]11:36:43 tester (411.TEST, 21) ia motorizari 13456 (0.22 s)[192.168.37.33]
[info]11:36:43 tester (411.TEST, 21) ia modele pentru 11558 (0.24 s)[192.168.37.33]
[info]11:36:43 tester (411.TEST, 21) ia motorizari 12438 (0.23 s)[192.168.37.33]
[info]11:36:43 tester (411.TEST, 21) ia motorizari 12439 (0.07 s)[192.168.37.33]
[info]11:36:44 tester (411.TEST, 21) ia motorizari 12440 (0.23 s)[192.168.37.33]
[info]11:36:44 tester (411.TEST, 21) ia motorizari 12441 (0.21 s)[192.168.37.33]
[info]11:36:44 tester (411.TEST, 21) ia motorizari 12442 (0.21 s)[192.168.37.33]
[info]11:36:44 tester (411.TEST, 21) ia motorizari 12443 (0.21 s)[192.168.37.33]
[info]11:36:44 tester (411.TEST, 21) ia motorizari 12444 (0.07 s)[192.168.37.33]
[info]11:36:46 tester (411.TEST, 21) ia motorizari 12445 (0.22 s)[192.168.37.33]
[info]11:36:46 tester (411.TEST, 21) ia motorizari 14165 (0.16 s)[192.168.37.33]
[info]11:36:46 tester (411.TEST, 21) ia motorizari 12446 (0.09 s)[192.168.37.33]
[info]11:36:46 tester (411.TEST, 21) ia motorizari 12447 (0.09 s)[192.168.37.33]
[info]11:36:46 tester (411.TEST, 21) ia motorizari 12448 (0.22 s)[192.168.37.33]
[info]11:36:47 tester (411.TEST, 21) ia motorizari 12052 (0.28 s)[192.168.37.33]
[info]11:36:47 tester (411.TEST, 21) ia motorizari 12449 (0.24 s)[192.168.37.33]
[info]11:36:47 tester (411.TEST, 21) ia motorizari 12051 (0.21 s)[192.168.37.33]
[info]11:36:47 tester (411.TEST, 21) ia motorizari 12450 (0.23 s)[192.168.37.33]
[info]11:36:47 tester (411.TEST, 21) ia motorizari 12451 (0.22 s)[192.168.37.33]
[info]11:36:48 tester (411.TEST, 21) ia motorizari 12452 (0.22 s)[192.168.37.33]
[info]11:36:48 tester (411.TEST, 21) ia modele pentru 11559 (0.25 s)[192.168.37.33]
[info]11:36:48 tester (411.TEST, 21) ia motorizari 12011 (0.24 s)[192.168.37.33]
[info]11:36:48 tester (411.TEST, 21) ia motorizari 12453 (0.23 s)[192.168.37.33]
[info]11:36:49 tester (411.TEST, 21) ia motorizari 12034 (0.22 s)[192.168.37.33]
[info]11:36:49 tester (411.TEST, 21) ia motorizari 12028 (0.22 s)[192.168.37.33]
[info]11:36:49 tester (411.TEST, 21) ia motorizari 12013 (0.21 s)[192.168.37.33]
[info]11:36:49 tester (411.TEST, 21) ia motorizari 12457 (0.23 s)[192.168.37.33]
[info]11:36:50 tester (411.TEST, 21) ia motorizari 12455 (0.21 s)[192.168.37.33]
[info]11:36:50 tester (411.TEST, 21) ia motorizari 12458 (0.23 s)[192.168.37.33]
[info]11:36:50 tester (411.TEST, 21) ia motorizari 12459 (0.21 s)[192.168.37.33]
[info]11:36:50 tester (411.TEST, 21) ia motorizari 14276 (0.21 s)[192.168.37.33]
[info]11:36:50 tester (411.TEST, 21) ia motorizari 12456 (0.21 s)[192.168.37.33]
[info]11:36:52 tester (411.TEST, 21) ia motorizari 13455 (0.22 s)[192.168.37.33]
[info]11:36:52 tester (411.TEST, 21) ia motorizari 12012 (0.21 s)[192.168.37.33]
[info]11:36:52 tester (411.TEST, 21) ia motorizari 12018 (0.07 s)[192.168.37.33]
[info]11:36:52 tester (411.TEST, 21) ia motorizari 12460 (0.23 s)[192.168.37.33]
[info]11:36:52 tester (411.TEST, 21) ia motorizari 12461 (0.25 s)[192.168.37.33]
[info]11:36:53 tester (411.TEST, 21) ia motorizari 12462 (0.21 s)[192.168.37.33]
[info]11:36:53 tester (411.TEST, 21) ia motorizari 12463 (0.23 s)[192.168.37.33]
[info]11:36:53 tester (411.TEST, 21) ia motorizari 12464 (0.22 s)[192.168.37.33]
[info]11:36:53 tester (411.TEST, 21) ia motorizari 12017 (0.22 s)[192.168.37.33]
[info]11:36:53 tester (411.TEST, 21) ia motorizari 12014 (0.08 s)[192.168.37.33]
[info]11:36:54 tester (411.TEST, 21) ia motorizari 12015 (0.07 s)[192.168.37.33]
[info]11:36:54 tester (411.TEST, 21) ia motorizari 12454 (0.21 s)[192.168.37.33]
[info]11:36:54 tester (411.TEST, 21) ia motorizari 12465 (0.23 s)[192.168.37.33]
[info]11:36:54 tester (411.TEST, 21) ia motorizari 12016 (0.07 s)[192.168.37.33]
[info]11:36:54 tester (411.TEST, 21) ia modele pentru 11825 (0.23 s)[192.168.37.33]
[info]11:36:54 tester (411.TEST, 21) ia motorizari 14323 (0.09 s)[192.168.37.33]
[info]11:36:55 tester (411.TEST, 21) ia modele pentru 11574 (0.29 s)[192.168.37.33]
[info]11:36:55 tester (411.TEST, 21) ia motorizari 12466 (0.22 s)[192.168.37.33]
[info]11:36:55 tester (411.TEST, 21) ia motorizari 12467 (0.16 s)[192.168.37.33]
[info]11:36:55 tester (411.TEST, 21) ia motorizari 12468 (0.22 s)[192.168.37.33]
[info]11:36:56 tester (411.TEST, 21) ia motorizari 12469 (0.22 s)[192.168.37.33]
[info]11:36:56 tester (411.TEST, 21) ia motorizari 12470 (0.09 s)[192.168.37.33]
[info]11:36:56 tester (411.TEST, 21) ia motorizari 12471 (0.08 s)[192.168.37.33]
[info]11:36:56 tester (411.TEST, 21) ia motorizari 12472 (0.21 s)[192.168.37.33]
[info]11:36:56 tester (411.TEST, 21) ia motorizari 14186 (0.23 s)[192.168.37.33]
[info]11:36:56 tester (411.TEST, 21) ia motorizari 12473 (0.08 s)[192.168.37.33]
[info]11:36:56 tester (411.TEST, 21) ia motorizari 12474 (0.21 s)[192.168.37.33]
[info]11:36:58 tester (411.TEST, 21) ia motorizari 14191 (0.21 s)[192.168.37.33]
[info]11:36:58 tester (411.TEST, 21) ia motorizari 12475 (0.23 s)[192.168.37.33]
[info]11:36:58 tester (411.TEST, 21) ia motorizari 12476 (0.15 s)[192.168.37.33]
[info]11:36:58 tester (411.TEST, 21) ia motorizari 12477 (0.22 s)[192.168.37.33]
[info]11:36:59 tester (411.TEST, 21) ia modele pentru 11740 (0.23 s)[192.168.37.33]
[info]11:36:59 tester (411.TEST, 21) ia motorizari 13944 (0.26 s)[192.168.37.33]
[info]11:36:59 tester (411.TEST, 21) ia motorizari 13945 (0.21 s)[192.168.37.33]
[info]11:36:59 tester (411.TEST, 21) ia motorizari 13946 (0.23 s)[192.168.37.33]
[info]11:36:59 tester (411.TEST, 21) ia motorizari 14193 (0.21 s)[192.168.37.33]
[info]11:37:00 tester (411.TEST, 21) ia motorizari 13943 (0.22 s)[192.168.37.33]
[info]11:37:00 tester (411.TEST, 21) ia motorizari 14362 (0.21 s)[192.168.37.33]
[info]11:37:00 tester (411.TEST, 21) ia motorizari 14363 (0.16 s)[192.168.37.33]
[info]11:37:00 tester (411.TEST, 21) ia modele pentru 11560 (0.23 s)[192.168.37.33]
[info]11:37:01 tester (411.TEST, 21) ia motorizari 12478 (0.22 s)[192.168.37.33]
[info]11:37:01 tester (411.TEST, 21) ia motorizari 12480 (0.07 s)[192.168.37.33]
[info]11:37:01 tester (411.TEST, 21) ia motorizari 12481 (0.09 s)[192.168.37.33]
[info]11:37:01 tester (411.TEST, 21) ia motorizari 12482 (0.25 s)[192.168.37.33]
[info]11:37:01 tester (411.TEST, 21) ia motorizari 12483 (0.27 s)[192.168.37.33]
[info]11:37:02 tester (411.TEST, 21) ia motorizari 12484 (0.29 s)[192.168.37.33]
[info]11:37:02 tester (411.TEST, 21) ia motorizari 12479 (0.23 s)[192.168.37.33]
[info]11:37:02 tester (411.TEST, 21) ia motorizari 12485 (0.25 s)[192.168.37.33]
[info]11:37:02 tester (411.TEST, 21) ia motorizari 12486 (0.24 s)[192.168.37.33]
[info]11:37:02 tester (411.TEST, 21) ia motorizari 12487 (0.21 s)[192.168.37.33]
[info]11:37:04 tester (411.TEST, 21) ia modele pentru 11580 (0.20 s)[192.168.37.33]
[info]11:37:04 tester (411.TEST, 21) ia motorizari 12488 (0.23 s)[192.168.37.33]
[info]11:37:04 tester (411.TEST, 21) ia motorizari 12489 (0.16 s)[192.168.37.33]
[info]11:37:04 tester (411.TEST, 21) ia motorizari 12490 (0.07 s)[192.168.37.33]
[info]11:37:04 tester (411.TEST, 21) ia motorizari 12491 (0.25 s)[192.168.37.33]
[info]11:37:05 tester (411.TEST, 21) ia motorizari 12492 (0.26 s)[192.168.37.33]
[info]11:37:05 tester (411.TEST, 21) ia motorizari 12493 (0.23 s)[192.168.37.33]
[info]11:37:05 tester (411.TEST, 21) ia motorizari 12494 (0.23 s)[192.168.37.33]
[info]11:37:05 tester (411.TEST, 21) ia motorizari 12495 (0.22 s)[192.168.37.33]
[info]11:37:06 tester (411.TEST, 21) ia motorizari 12496 (0.23 s)[192.168.37.33]
[info]11:37:06 tester (411.TEST, 21) ia motorizari 12497 (0.22 s)[192.168.37.33]
[info]11:37:06 tester (411.TEST, 21) ia motorizari 12498 (0.23 s)[192.168.37.33]
[info]11:37:06 tester (411.TEST, 21) ia motorizari 12499 (0.22 s)[192.168.37.33]
[info]11:37:07 tester (411.TEST, 21) ia motorizari 12500 (0.24 s)[192.168.37.33]
[info]11:37:07 tester (411.TEST, 21) ia motorizari 13452 (0.23 s)[192.168.37.33]
[info]11:37:07 tester (411.TEST, 21) ia motorizari 13451 (0.06 s)[192.168.37.33]
[info]11:37:07 tester (411.TEST, 21) ia motorizari 13450 (0.22 s)[192.168.37.33]
[info]11:37:07 tester (411.TEST, 21) ia motorizari 12501 (0.22 s)[192.168.37.33]
[info]11:37:08 tester (411.TEST, 21) ia motorizari 13603 (0.23 s)[192.168.37.33]
[info]11:37:08 tester (411.TEST, 21) ia motorizari 12502 (0.24 s)[192.168.37.33]
[info]11:37:08 tester (411.TEST, 21) ia motorizari 12503 (0.22 s)[192.168.37.33]
[info]11:37:08 tester (411.TEST, 21) ia motorizari 12504 (0.21 s)[192.168.37.33]
[info]11:37:10 tester (411.TEST, 21) ia motorizari 12505 (0.22 s)[192.168.37.33]
[info]11:37:10 tester (411.TEST, 21) ia motorizari 12506 (0.27 s)[192.168.37.33]
[info]11:37:10 tester (411.TEST, 21) ia motorizari 12507 (0.22 s)[192.168.37.33]
[info]11:37:10 tester (411.TEST, 21) ia motorizari 12508 (0.22 s)[192.168.37.33]
[info]11:37:11 tester (411.TEST, 21) ia motorizari 12509 (0.23 s)[192.168.37.33]
[info]11:37:11 tester (411.TEST, 21) ia motorizari 12510 (0.24 s)[192.168.37.33]
[info]11:37:11 tester (411.TEST, 21) ia motorizari 12511 (0.22 s)[192.168.37.33]
[info]11:37:11 tester (411.TEST, 21) ia motorizari 12512 (0.24 s)[192.168.37.33]
[info]11:37:11 tester (411.TEST, 21) ia motorizari 12513 (0.08 s)[192.168.37.33]
[info]11:37:12 tester (411.TEST, 21) ia motorizari 12514 (0.23 s)[192.168.37.33]
[info]11:37:12 tester (411.TEST, 21) ia motorizari 12515 (0.22 s)[192.168.37.33]
[info]11:37:12 tester (411.TEST, 21) ia motorizari 14359 (0.24 s)[192.168.37.33]
[info]11:37:12 tester (411.TEST, 21) ia motorizari 12516 (0.21 s)[192.168.37.33]
[info]11:37:13 tester (411.TEST, 21) ia motorizari 12517 (0.22 s)[192.168.37.33]
[info]11:37:13 tester (411.TEST, 21) ia motorizari 12518 (0.07 s)[192.168.37.33]
[info]11:37:13 tester (411.TEST, 21) ia motorizari 12519 (0.22 s)[192.168.37.33]
[info]11:37:13 tester (411.TEST, 21) ia motorizari 12520 (0.23 s)[192.168.37.33]
[info]11:37:13 tester (411.TEST, 21) ia modele pentru 11575 (0.26 s)[192.168.37.33]
[info]11:37:14 tester (411.TEST, 21) ia motorizari 12521 (0.22 s)[192.168.37.33]
[info]11:37:14 tester (411.TEST, 21) ia motorizari 12522 (0.07 s)[192.168.37.33]
[info]11:37:14 tester (411.TEST, 21) ia motorizari 12049 (0.21 s)[192.168.37.33]
[info]11:37:14 tester (411.TEST, 21) ia motorizari 12523 (0.22 s)[192.168.37.33]
[info]11:37:14 tester (411.TEST, 21) ia motorizari 13448 (0.23 s)[192.168.37.33]
[info]11:37:16 tester (411.TEST, 21) ia motorizari 13447 (0.23 s)[192.168.37.33]
[info]11:37:16 tester (411.TEST, 21) ia motorizari 12048 (0.21 s)[192.168.37.33]
[info]11:37:16 tester (411.TEST, 21) ia motorizari 13446 (0.08 s)[192.168.37.33]
[info]11:37:16 tester (411.TEST, 21) ia motorizari 12524 (0.22 s)[192.168.37.33]
[info]11:37:16 tester (411.TEST, 21) ia motorizari 12050 (0.23 s)[192.168.37.33]
[info]11:37:17 tester (411.TEST, 21) ia motorizari 13445 (0.24 s)[192.168.37.33]
[info]11:37:17 tester (411.TEST, 21) ia modele pentru 11564 (0.27 s)[192.168.37.33]
[info]11:37:17 tester (411.TEST, 21) ia motorizari 12526 (0.24 s)[192.168.37.33]
[info]11:37:17 tester (411.TEST, 21) ia motorizari 13441 (0.23 s)[192.168.37.33]
[info]11:37:18 tester (411.TEST, 21) ia motorizari 12527 (0.23 s)[192.168.37.33]
[info]11:37:18 tester (411.TEST, 21) ia motorizari 12528 (0.21 s)[192.168.37.33]
[info]11:37:18 tester (411.TEST, 21) ia motorizari 12529 (0.23 s)[192.168.37.33]
[info]11:37:18 tester (411.TEST, 21) ia motorizari 12531 (0.21 s)[192.168.37.33]
[info]11:37:18 tester (411.TEST, 21) ia motorizari 12533 (0.21 s)[192.168.37.33]
[info]11:37:19 tester (411.TEST, 21) ia motorizari 12534 (0.25 s)[192.168.37.33]
[info]11:37:19 tester (411.TEST, 21) ia motorizari 12535 (0.21 s)[192.168.37.33]
[info]11:37:19 tester (411.TEST, 21) ia motorizari 12538 (0.23 s)[192.168.37.33]
[info]11:37:19 tester (411.TEST, 21) ia motorizari 12539 (0.26 s)[192.168.37.33]
[info]11:37:20 tester (411.TEST, 21) ia motorizari 12732 (0.08 s)[192.168.37.33]
[info]11:37:20 tester (411.TEST, 21) ia motorizari 12542 (0.07 s)[192.168.37.33]
[info]11:37:20 tester (411.TEST, 21) ia motorizari 12545 (0.07 s)[192.168.37.33]
[info]11:37:20 tester (411.TEST, 21) ia motorizari 14280 (0.23 s)[192.168.37.33]
[info]11:37:20 tester (411.TEST, 21) ia motorizari 12547 (0.09 s)[192.168.37.33]
[info]11:37:20 tester (411.TEST, 21) ia motorizari 12548 (0.06 s)[192.168.37.33]
[info]11:37:20 tester (411.TEST, 21) ia motorizari 12549 (0.21 s)[192.168.37.33]
[info]11:37:20 tester (411.TEST, 21) ia motorizari 12550 (0.16 s)[192.168.37.33]
[info]11:37:22 tester (411.TEST, 21) ia motorizari 12551 (0.21 s)[192.168.37.33]
[info]11:37:22 tester (411.TEST, 21) ia motorizari 12552 (0.21 s)[192.168.37.33]
[info]11:37:22 tester (411.TEST, 21) ia motorizari 12553 (0.23 s)[192.168.37.33]
[info]11:37:22 tester (411.TEST, 21) ia motorizari 12556 (0.22 s)[192.168.37.33]
[info]11:37:23 tester (411.TEST, 21) ia motorizari 13436 (0.22 s)[192.168.37.33]
[info]11:37:23 tester (411.TEST, 21) ia motorizari 12010 (0.22 s)[192.168.37.33]
[info]11:37:23 tester (411.TEST, 21) ia motorizari 12554 (0.23 s)[192.168.37.33]
[info]11:37:23 tester (411.TEST, 21) ia motorizari 12555 (0.09 s)[192.168.37.33]
[info]11:37:23 tester (411.TEST, 21) ia motorizari 12557 (0.23 s)[192.168.37.33]
[info]11:37:24 tester (411.TEST, 21) ia modele pentru 11581 (0.36 s)[192.168.37.33]
[info]11:37:24 tester (411.TEST, 21) ia motorizari 12558 (0.21 s)[192.168.37.33]
[info]11:37:24 tester (411.TEST, 21) ia motorizari 12559 (0.22 s)[192.168.37.33]
[info]11:37:24 tester (411.TEST, 21) ia motorizari 12560 (0.22 s)[192.168.37.33]
[info]11:37:25 tester (411.TEST, 21) ia motorizari 12561 (0.09 s)[192.168.37.33]
[info]11:37:25 tester (411.TEST, 21) ia motorizari 12562 (0.16 s)[192.168.37.33]
[info]11:37:25 tester (411.TEST, 21) ia motorizari 12563 (0.08 s)[192.168.37.33]
[info]11:37:25 tester (411.TEST, 21) ia motorizari 12564 (0.08 s)[192.168.37.33]
[info]11:37:25 tester (411.TEST, 21) ia modele pentru 11843 (0.24 s)[192.168.37.33]
[info]11:37:25 tester (411.TEST, 21) ia motorizari 14357 (0.24 s)[192.168.37.33]
[info]11:37:26 tester (411.TEST, 21) ia modele pentru 11787 (0.24 s)[192.168.37.33]
[info]11:37:26 tester (411.TEST, 21) ia motorizari 13955 (0.24 s)[192.168.37.33]
[info]11:37:26 tester (411.TEST, 21) ia motorizari 13947 (0.30 s)[192.168.37.33]
[info]11:37:28 tester (411.TEST, 21) ia motorizari 13948 (0.48 s)[192.168.37.33]
[info]11:37:28 tester (411.TEST, 21) ia motorizari 13953 (0.24 s)[192.168.37.33]
[info]11:37:28 tester (411.TEST, 21) ia motorizari 13954 (0.21 s)[192.168.37.33]
[info]11:37:28 tester (411.TEST, 21) ia motorizari 13949 (0.16 s)[192.168.37.33]
[info]11:37:29 tester (411.TEST, 21) ia motorizari 13950 (0.22 s)[192.168.37.33]
[info]11:37:29 tester (411.TEST, 21) ia motorizari 13951 (0.07 s)[192.168.37.33]
[info]11:37:29 tester (411.TEST, 21) ia motorizari 13956 (0.10 s)[192.168.37.33]
[info]11:37:29 tester (411.TEST, 21) ia modele pentru 11561 (0.29 s)[192.168.37.33]
[info]11:37:29 tester (411.TEST, 21) ia motorizari 12565 (0.08 s)[192.168.37.33]
[info]11:37:29 tester (411.TEST, 21) ia motorizari 12566 (0.22 s)[192.168.37.33]
[info]11:37:29 tester (411.TEST, 21) ia motorizari 12567 (0.07 s)[192.168.37.33]
[info]11:37:30 tester (411.TEST, 21) ia motorizari 12568 (0.21 s)[192.168.37.33]
[info]11:37:30 tester (411.TEST, 21) ia motorizari 12569 (0.21 s)[192.168.37.33]
[info]11:37:30 tester (411.TEST, 21) ia motorizari 12570 (0.08 s)[192.168.37.33]
[info]11:37:30 tester (411.TEST, 21) ia motorizari 12571 (0.07 s)[192.168.37.33]
[info]11:37:30 tester (411.TEST, 21) ia motorizari 12572 (0.23 s)[192.168.37.33]
[info]11:37:30 tester (411.TEST, 21) ia motorizari 12573 (0.07 s)[192.168.37.33]
[info]11:37:30 tester (411.TEST, 21) ia motorizari 12574 (0.07 s)[192.168.37.33]
[info]11:37:31 tester (411.TEST, 21) ia motorizari 12575 (0.21 s)[192.168.37.33]
[info]11:37:31 tester (411.TEST, 21) ia motorizari 12576 (0.22 s)[192.168.37.33]
[info]11:37:31 tester (411.TEST, 21) ia motorizari 12577 (0.22 s)[192.168.37.33]
[info]11:37:31 tester (411.TEST, 21) ia motorizari 12578 (0.21 s)[192.168.37.33]
[info]11:37:31 tester (411.TEST, 21) ia motorizari 12579 (0.07 s)[192.168.37.33]
[info]11:37:32 tester (411.TEST, 21) ia motorizari 12580 (0.22 s)[192.168.37.33]
[info]11:37:32 tester (411.TEST, 21) ia motorizari 12581 (0.07 s)[192.168.37.33]
[info]11:37:32 tester (411.TEST, 21) ia motorizari 12582 (0.22 s)[192.168.37.33]
[info]11:37:32 tester (411.TEST, 21) ia motorizari 12583 (0.23 s)[192.168.37.33]
[info]11:37:32 tester (411.TEST, 21) ia motorizari 12584 (0.23 s)[192.168.37.33]
[info]11:37:34 tester (411.TEST, 21) ia motorizari 12585 (0.09 s)[192.168.37.33]
[info]11:37:34 tester (411.TEST, 21) ia motorizari 12586 (0.22 s)[192.168.37.33]
[info]11:37:34 tester (411.TEST, 21) ia motorizari 12587 (0.23 s)[192.168.37.33]
[info]11:37:34 tester (411.TEST, 21) ia motorizari 12588 (0.23 s)[192.168.37.33]
[info]11:37:34 tester (411.TEST, 21) ia motorizari 12589 (0.22 s)[192.168.37.33]
[info]11:37:35 tester (411.TEST, 21) ia motorizari 12590 (0.21 s)[192.168.37.33]
[info]11:37:35 tester (411.TEST, 21) ia motorizari 12591 (0.22 s)[192.168.37.33]
[info]11:37:35 tester (411.TEST, 21) ia motorizari 12592 (0.16 s)[192.168.37.33]
[info]11:37:35 tester (411.TEST, 21) ia motorizari 12593 (0.22 s)[192.168.37.33]
[info]11:37:36 tester (411.TEST, 21) ia motorizari 12594 (0.23 s)[192.168.37.33]
[info]11:37:36 tester (411.TEST, 21) ia motorizari 12595 (0.23 s)[192.168.37.33]
[info]11:37:36 tester (411.TEST, 21) ia motorizari 12596 (0.23 s)[192.168.37.33]
[info]11:37:36 tester (411.TEST, 21) ia modele pentru 11576 (0.22 s)[192.168.37.33]
